Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
255.189,765.954,0.150,0,0,0.000,0,0.150,0,0,766.103,0,510.764,0,0,841.591,-841.591,0,1178.154,412.050,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,168.537,412.050,12.600,48.355,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,8.958,8,79,systems off,26.000,,24.594,25.043,25.440,24.904,12.600,0.100,289.281,0
255.189,765.954,0.112,0,0,0.000,0,0.112,0,0,766.065,0,510.764,0,0,825.797,-825.797,0,1195.383,429.318,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,93.632,429.318,11.900,47.525,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,9.333,8,81,systems off,26.000,,24.118,24.579,24.984,24.436,11.900,0.400,289.281,0
255.189,765.954,0.071,0,0,0.000,0,0.071,0,0,766.024,0,510.764,0,0,820.735,-820.735,0,1420.056,654.031,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,37.453,654.031,11.400,46.949,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,14.218,8,84,systems off,26.000,,23.656,24.120,24.528,23.976,11.400,0.900,289.281,0
255.189,765.954,0.071,0,0,0.000,0,0.071,0,0,766.024,0,510.764,0,0,832.572,-831.767,0,1425.545,659.521,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,37.453,659.521,11.300,46.752,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,14.337,8,81,systems off,26.000,,23.238,23.687,24.083,23.548,11.300,0.800,289.281,0
255.189,765.954,0.158,0,0,0.000,0,0.158,0,0,766.112,0,510.764,0,0,864.563,-702.859,0,1196.632,430.521,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,187.263,430.521,12.300,47.022,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,9.359,8,74,systems off,26.000,,22.966,23.349,23.693,23.230,12.300,0.100,289.281,0
1015.581,2978.003,0.264,0,0,0.000,0,0.264,0,0,2978.267,0,1962.422,0,0,949.914,452.131,0,3775.275,797.008,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,524.337,797.008,13.800,48.517,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.078,0.000,0,0,0,0,0.000,0,17.326,6,67,systems off,26.000,,23.231,23.304,23.469,23.281,13.800,0.000,231.425,0
1966.071,5743.065,0.346,0,0,0.000,0,0.346,0,0,5743.411,0,3776.993,0,0,1047.082,3247.243,0,7028.180,1284.770,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,898.864,1284.770,15.500,50.491,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.191,0,0,0.058,0.000,0,0,0,0,0.000,0,27.930,4,64,systems off,26.000,,23.874,23.548,23.485,23.649,15.500,0.100,173.568,0
1015.581,2978.003,2.302,0,0,0.000,0,2.302,0,0,2980.305,0,1962.422,0,0,1147.741,6762.294,0,5022.196,2041.891,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1460.654,2041.891,17.400,52.755,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.190,0,0,0.039,0.000,0,0,0,0,0.000,0,44.389,3,62,systems off,26.000,,23.843,23.640,23.598,23.703,17.400,0.100,115.712,0
1015.581,2978.003,0.438,0,0,0.000,0,0.438,0,0,2978.441,0,1962.422,0,0,1240.051,9941.722,0,4982.041,2003.600,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1441.927,2003.600,19.200,54.641,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.189,0,0,0.038,0.000,0,0,0,0,0.000,0,43.557,3,51,systems off,26.000,,24.365,24.022,23.878,24.128,19.200,1.200,115.712,0
1015.581,2978.003,0.418,0,0,0.000,0,0.418,0,0,2978.421,0,1962.422,0,0,1317.454,11592.441,0,4793.261,1814.840,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1310.843,1814.840,20.800,56.487,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.188,0,0,0.038,0.000,0,0,0,0,0.000,0,39.453,3,48,systems off,26.000,,24.906,24.471,24.259,24.606,20.800,3.200,115.712,0
1966.071,5743.065,0.432,0,0,0.000,0,0.432,0,0,5743.497,0,3776.993,0,0,1389.007,11309.734,0,7668.115,1924.618,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1404.475,1924.618,22.300,58.258,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.187,0,0,0.038,0.000,0,0,0,0,0.000,0,41.840,3,45,systems off,26.000,,25.871,25.126,24.751,25.357,22.300,3.200,115.712,0
1966.071,5743.065,0.435,0,0,0.000,0,0.435,0,0,5743.500,0,3776.993,0,0,1414.351,9128.529,0,7684.204,1940.704,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,1423.201,1940.704,23.400,59.375,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.057,0.000,0,0,0,0,0.000,0,42.189,4,39,systems off,26.000,,26.302,25.565,25.194,25.794,23.400,3.700,173.568,0
1015.581,2978.003,0.387,0,0,0.000,0,0.387,0,0,2978.390,0,1962.422,0,0,1443.496,5619.243,0,4520.841,1542.452,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1123.580,1542.452,24.300,60.341,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.038,0.000,0,0,0,0,0.000,0,33.532,3,37,systems off,26.000,,26.049,25.650,25.449,25.774,24.300,1.300,115.712,0
1015.581,2978.003,0.346,0,0,0.000,0,0.346,0,0,2978.349,0,1962.422,0,0,1469.565,1916.570,0,4223.312,1244.963,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,898.864,1244.963,24.800,60.893,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.185,0,0,0.038,0.000,0,0,0,0,0.000,0,27.064,3,36,systems off,26.000,,26.073,25.744,25.587,25.846,24.800,0.400,115.712,0
1015.581,2978.003,0.308,0,0,0.000,0,0.308,0,0,2978.311,0,1962.422,0,0,1477.045,-609.165,0,3979.526,1001.215,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,711.600,1001.215,25.000,61.120,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.185,0,0,0.038,0.000,0,0,0,0,0.000,0,21.766,3,36,systems off,26.000,,26.043,25.766,25.642,25.851,25.000,0.900,115.712,0
1966.071,5743.065,0.346,0,0,0.000,0,0.346,0,0,5743.411,0,3776.993,0,0,1463.291,-1411.504,0,6984.652,1241.242,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,898.864,1241.242,24.900,60.896,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.185,0,0,0.056,0.000,0,0,0,0,0.000,0,26.984,4,35,systems off,26.000,,26.528,25.993,25.750,26.159,24.900,1.700,173.568,0
1966.071,5743.065,0.393,0,0,0.000,0,0.393,0,0,5743.458,0,3776.993,0,0,1410.999,-1410.999,0,7330.856,1587.398,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1161.032,1587.398,24.200,60.181,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.075,0.000,0,0,0,0,0.000,0,34.509,6,38,systems off,26.000,,26.571,26.057,25.835,26.216,24.200,4.100,231.425,0
1966.071,5743.065,2.417,0,0,0.000,0,2.417,0,0,5745.482,0,3776.993,0,0,1348.505,-1348.505,0,7933.650,2188.168,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1610.464,2188.168,23.200,59.099,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.076,0.000,0,0,0,0,0.000,0,47.569,6,40,systems off,26.000,,26.541,26.070,25.884,26.216,23.200,2.500,231.425,0
1966.071,5743.065,0.412,0,0,0.000,0,0.412,0,0,5743.476,0,3776.993,0,0,1280.517,-1280.517,0,7488.924,1745.448,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1273.390,1745.448,21.800,57.841,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.187,0,0,0.076,0.000,0,0,0,0,0.000,0,37.945,6,43,systems off,26.000,,26.435,26.024,25.885,26.151,21.800,0.600,231.425,0
1015.581,2978.003,0.308,0,0,0.000,0,0.308,0,0,2978.311,0,1962.422,0,0,1239.588,-1239.588,0,3990.520,1012.209,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,711.600,1012.209,20.400,57.016,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.188,0,0,0.076,0.000,0,0,0,0,0.000,0,22.005,6,46,systems off,26.000,,25.804,25.720,25.757,25.746,20.400,0.100,231.425,0
1015.581,2978.003,0.304,0,0,0.000,0,0.304,0,0,2978.307,0,1962.422,0,0,1143.952,-1143.952,0,3972.154,993.847,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,692.874,993.847,18.400,54.852,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.190,0,0,0.096,0.000,0,0,0,0,0.000,0,21.605,8,54,systems off,26.000,,25.497,25.478,25.572,25.484,18.400,1.300,289.281,0
1015.581,2978.003,0.274,0,0,0.000,0,0.274,0,0,2978.276,0,1962.422,0,0,1050.885,-1050.885,0,3808.373,830.096,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,561.790,830.096,16.500,52.743,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.191,0,0,0.097,0.000,0,0,0,0,0.000,0,18.046,8,62,systems off,26.000,,25.125,25.179,25.330,25.162,16.500,1.500,289.281,0
255.189,765.954,0.212,0,0,0.000,0,0.212,0,0,766.166,0,510.764,0,0,954.774,-954.774,0,1328.439,562.273,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,337.074,562.273,14.500,50.450,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.097,0.000,0,0,0,0,0.000,0,12.223,8,69,systems off,26.000,,24.308,24.651,24.965,24.545,14.500,1.200,289.281,0
255.189,765.954,0.158,0,0,0.000,0,0.158,0,0,766.112,0,510.764,0,0,910.847,-910.847,0,1191.012,424.901,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,187.263,424.901,13.300,48.987,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,9.237,8,71,systems off,26.000,,23.850,24.230,24.572,24.112,13.300,1.000,289.281,0
255.189,765.954,0.141,0,0,0.000,0,0.141,0,0,766.095,0,510.764,0,0,867.909,-867.909,0,1178.995,412.900,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,149.811,412.900,12.000,47.638,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,8.976,8,81,systems off,26.000,,23.355,23.775,24.149,23.645,12.000,0.800,289.281,0
255.189,765.954,0.122,0,0,0.000,0,0.122,0,0,766.076,0,510.764,0,0,848.817,-848.817,0,1187.929,421.853,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,112.358,421.853,11.200,46.765,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,9.171,8,87,systems off,26.000,,22.889,23.326,23.713,23.191,11.200,1.300,289.281,0
255.189,765.954,0.071,0,0,0.000,0,0.071,0,0,766.024,0,510.764,0,0,843.648,-843.648,0,1437.396,671.372,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,37.453,671.372,10.700,46.203,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.195,0,0,0.099,0.000,0,0,0,0,0.000,0,14.595,8,90,systems off,26.000,,22.445,22.886,23.275,22.749,10.700,0.700,289.281,0
255.189,765.954,0.071,0,0,0.000,0,0.071,0,0,766.024,0,510.764,0,0,857.317,-857.317,0,1442.681,676.657,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,37.453,676.657,10.600,46.062,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.195,0,0,0.099,0.000,0,0,0,0,0.000,0,14.710,8,89,systems off,26.000,,22.044,22.471,22.848,22.338,10.600,1.000,289.281,0
255.189,765.954,0.122,0,0,0.000,0,0.122,0,0,766.076,0,510.764,0,0,894.546,-869.892,0,1194.203,428.127,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,112.358,428.127,11.600,46.456,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.194,0,0,0.098,0.000,0,0,0,0,0.000,0,9.307,8,87,systems off,26.000,,21.778,22.142,22.471,22.029,11.600,0.900,289.281,0
1015.581,2978.003,0.218,0,0,0.000,0,0.218,0,0,2978.221,0,1962.422,0,0,981.166,-441.054,0,3574.454,596.233,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,355.800,596.233,13.100,47.968,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.078,0.000,0,0,0,0,0.000,0,12.962,6,80,systems off,26.000,,22.004,22.074,22.235,22.052,13.100,2.200,231.425,0
1966.071,5743.065,0.312,0,0,0.000,0,0.312,0,0,5743.376,0,3776.993,0,0,1084.028,1523.943,0,6812.484,1069.107,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,730.327,1069.107,14.900,50.011,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.058,0.000,0,0,0,0,0.000,0,23.241,4,75,systems off,26.000,,22.590,22.274,22.214,22.372,14.900,3.700,173.568,0
1015.581,2978.003,0.393,0,0,0.000,0,0.393,0,0,2978.396,0,1962.422,0,0,1176.955,5041.327,0,4627.257,1648.861,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1161.032,1648.861,16.700,52.055,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.191,0,0,0.039,0.000,0,0,0,0,0.000,0,35.845,3,68,systems off,26.000,,22.515,22.326,22.290,22.385,16.700,4.600,115.712,0
1015.581,2978.003,2.360,0,0,0.000,0,2.360,0,0,2980.363,0,1962.422,0,0,1272.069,8697.136,0,5129.947,2149.584,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1535.559,2149.584,18.500,53.937,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.190,0,0,0.038,0.000,0,0,0,0,0.000,0,46.730,3,56,systems off,26.000,,23.036,22.695,22.548,22.801,18.500,9.100,115.712,0
1015.581,2978.003,2.473,0,0,0.000,0,2.473,0,0,2980.476,0,1962.422,0,0,1354.680,10750.994,0,5320.551,2340.075,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1685.369,2340.075,20.200,55.851,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.188,0,0,0.038,0.000,0,0,0,0,0.000,0,50.871,3,51,systems off,26.000,,23.597,23.150,22.926,23.289,20.200,4.100,115.712,0
1966.071,5743.065,2.541,0,0,0.000,0,2.541,0,0,5745.605,0,3776.993,0,0,1418.295,10259.194,0,8193.936,2448.330,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1779.001,2448.330,21.600,57.470,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.188,0,0,0.038,0.000,0,0,0,0,0.000,0,53.225,3,47,systems off,26.000,,24.534,23.786,23.404,24.018,21.600,2.500,115.712,0
1966.071,5743.065,2.360,0,0,0.000,0,2.360,0,0,5745.425,0,3776.993,0,0,1449.729,7412.444,0,7855.074,2109.649,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,1535.559,2109.649,22.800,58.673,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.187,0,0,0.057,0.000,0,0,0,0,0.000,0,45.862,4,41,systems off,26.000,,24.917,24.187,23.815,24.413,22.800,0.900,173.568,0
1015.581,2978.003,0.418,0,0,0.000,0,0.418,0,0,2978.421,0,1962.422,0,0,1472.351,3477.652,0,4786.916,1808.496,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1310.843,1808.496,23.600,59.479,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.038,0.000,0,0,0,0,0.000,0,39.315,3,38,systems off,26.000,,24.594,24.214,24.021,24.332,23.600,0.700,115.712,0
1015.581,2978.003,0.370,0,0,0.000,0,0.370,0,0,2978.373,0,1962.422,0,0,1510.878,207.045,0,4410.008,1431.635,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,1029.948,1431.635,24.100,60.190,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.038,0.000,0,0,0,0,0.000,0,31.122,3,39,systems off,26.000,,24.605,24.283,24.126,24.383,24.100,2.200,115.712,0
1015.581,2978.003,0.346,0,0,0.000,0,0.346,0,0,2978.349,0,1962.422,0,0,1522.344,-1277.595,0,4235.656,1257.307,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,224.996,898.864,1257.307,24.300,60.461,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.038,0.000,0,0,0,0,0.000,0,27.333,3,40,systems off,26.000,,24.618,24.324,24.185,24.415,24.300,8.100,115.712,0
1966.071,5743.065,0.264,0,0,0.000,0,0.264,0,0,5743.329,0,3776.993,0,0,1517.242,-1512.878,0,6513.015,769.686,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,337.494,524.337,769.686,24.100,60.412,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.056,0.000,0,0,0,0,0.000,0,16.732,4,44,systems off,26.000,,25.135,24.575,24.312,24.749,24.100,5.900,173.568,0
1966.071,5743.065,0.360,0,0,0.000,0,0.360,0,0,5743.425,0,3776.993,0,0,1455.302,-1455.302,0,7097.486,1354.062,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,973.769,1354.062,23.400,59.563,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.186,0,0,0.075,0.000,0,0,0,0,0.000,0,29.436,6,44,systems off,26.000,,25.199,24.659,24.417,24.827,23.400,5.900,231.425,0
1966.071,5743.065,0.412,0,0,0.000,0,0.412,0,0,5743.476,0,3776.993,0,0,1381.070,-1381.070,0,7500.151,1756.675,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1273.390,1756.675,22.300,58.301,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.187,0,0,0.076,0.000,0,0,0,0,0.000,0,38.189,6,45,systems off,26.000,,25.177,24.686,24.483,24.838,22.300,6.400,231.425,0
1966.071,5743.065,0.430,0,0,0.000,0,0.430,0,0,5743.494,0,3776.993,0,0,1304.939,-1304.939,0,7656.826,1913.332,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1385.748,1913.332,20.900,56.916,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.188,0,0,0.076,0.000,0,0,0,0,0.000,0,41.594,6,48,systems off,26.000,,25.086,24.655,24.500,24.789,20.900,8.100,231.425,0
1015.581,2978.003,0.308,0,0,0.000,0,0.308,0,0,2978.311,0,1962.422,0,0,1268.836,-1268.836,0,4000.924,1022.613,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,711.600,1022.613,19.500,56.205,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.189,0,0,0.077,0.000,0,0,0,0,0.000,0,22.231,6,53,systems off,26.000,,24.469,24.366,24.388,24.398,19.500,5.900,231.425,0
1015.581,2978.003,0.295,0,0,0.000,0,0.295,0,0,2978.298,0,1962.422,0,0,1216.485,-1216.485,0,3931.641,953.343,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,655.421,953.343,18.100,54.914,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.190,0,0,0.096,0.000,0,0,0,0,0.000,0,20.725,8,66,systems off,26.000,,24.240,24.178,24.237,24.197,18.100,2.900,289.281,0
1015.581,2978.003,0.282,0,0,0.000,0,0.282,0,0,2978.285,0,1962.422,0,0,1140.278,-1140.278,0,3862.848,884.563,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,599.242,884.563,16.700,53.238,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.191,0,0,0.097,0.000,0,0,0,0,0.000,0,19.230,8,69,systems off,26.000,,23.954,23.945,24.045,23.948,16.700,1.200,289.281,0
255.189,765.954,0.212,0,0,0.000,0,0.212,0,0,766.166,0,510.764,0,0,1074.504,-1074.504,0,1332.017,565.852,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,337.074,565.852,15.400,51.689,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.097,0.000,0,0,0,0,0.000,0,12.301,8,73,systems off,26.000,,23.259,23.511,23.752,23.432,15.400,0.900,289.281,0
255.189,765.954,0.142,0,0,0.000,0,0.142,0,0,766.096,0,510.764,0,0,1061.213,-1061.213,0,1177.805,411.709,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,151.893,411.709,14.800,50.985,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.097,0.000,0,0,0,0,0.000,0,8.950,8,74,systems off,26.000,,22.931,23.196,23.448,23.114,14.800,1.300,289.281,0
255.189,765.954,0.101,0,0,0.000,0,0.101,0,0,766.054,0,510.764,0,0,1052.460,-1052.460,0,1233.559,467.505,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,75.947,467.505,14.200,50.493,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.097,0.000,0,0,0,0,0.000,0,10.163,8,85,systems off,26.000,,22.593,22.872,23.134,22.786,14.200,4.600,289.281,0
255.189,765.954,0.050,0,0,0.000,0,0.050,0,0,766.004,0,510.764,0,0,1042.141,-1042.141,0,1418.627,652.623,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,18.987,652.623,13.800,49.958,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,14.187,8,83,systems off,26.000,,22.270,22.552,22.817,22.465,13.800,0.900,289.281,0
255.189,765.954,0.050,0,0,0.000,0,0.050,0,0,766.004,0,510.764,0,0,1046.074,-1046.074,0,1423.125,657.121,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,18.987,657.121,13.600,49.719,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,14.285,8,84,systems off,26.000,,21.965,22.243,22.504,22.157,13.600,1.500,289.281,0
255.189,765.954,0.071,0,0,0.000,0,0.071,0,0,766.025,0,510.764,0,0,1059.860,-1039.645,0,1431.789,665.764,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,37.973,665.764,13.600,49.691,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,14.473,8,83,systems off,26.000,,21.688,21.952,22.203,21.870,13.600,1.500,289.281,0
255.189,765.954,0.310,0,0,0.000,0,0.310,0,0,766.264,0,510.764,0,0,1074.910,-395.156,0,1833.564,1067.300,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,562.490,721.494,1067.300,13.600,49.705,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.193,0,0,0.098,0.000,0,0,0,0,0.000,0,23.202,8,83,systems off,26.000,,21.464,21.702,21.933,21.628,13.600,0.900,289.281,0
1015.581,2978.003,2.612,0,0,0.000,0,2.612,0,0,2980.615,0,1962.422,0,0,1128.849,1700.592,0,5640.359,2659.745,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0.000,0.000,0,449.992,1879.681,2659.745,14.300,50.535,0,0,0,0,0,0,0,0,0,0,0.000,0.000,14,60,0.192,0,0,0.078,0.000,0,0,0,0,0.000,0,57.821,6,81,systems off,26.000,,21.810,21.759,21.830,21.774,14.300,0.800,231.425,0
